,benefit_rating,comp_name,culture_rating,exp_level,job_location,job_posted,job_title,jsecurity_rating,mgmt_rating,overall_link,overall_rating,wl_bal_rating
199,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineer/Machine Learning Engineer,,,http://www.indeed.com/cmp/Apple,,
200,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Update - Distributed Systems Engineer,,,http://www.indeed.com/cmp/Apple,,
201,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Display Driver Engineer,,,http://www.indeed.com/cmp/Apple,,
202,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Deep Learning Specialist,,,http://www.indeed.com/cmp/Apple,,
203,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Engineering Program Manager - Touch & Sensing,,,http://www.indeed.com/cmp/Apple,,
204,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,WiSE - WiFi Performance Engineer,,,http://www.indeed.com/cmp/Apple,,
205,,Apple,,entry_level,"Santa Clara Valley, CA",18 days ago,Firmware Engineer,,,http://www.indeed.com/cmp/Apple,,
206,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Camera Tuning Technology Engineer,,,http://www.indeed.com/cmp/Apple,,
207,,Apple,,entry_level,"Seattle, WA",8 days ago,"Software Engineer, Infrastructure Engineering",,,http://www.indeed.com/cmp/Apple,,
208,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Data Scientist - Maps Evaluation,,,http://www.indeed.com/cmp/Apple,,
209,,Apple,,entry_level,"Santa Clara Valley, CA",6 days ago,Siri iOS Engineer,,,http://www.indeed.com/cmp/Apple,,
210,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Customer Service & Safety Supervisor,,,http://www.indeed.com/cmp/Apple,,
211,,Apple,,entry_level,"Santa Clara Valley, CA",11 days ago,Siri iOS Integration Engineer,,,http://www.indeed.com/cmp/Apple,,
212,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Performance Model Development and Analysis,,,http://www.indeed.com/cmp/Apple,,
213,,Apple,,entry_level,"Santa Clara Valley, CA",23 days ago,"App Store Engineering R&D, Data Engineer",,,http://www.indeed.com/cmp/Apple,,
214,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Fleet Manager,,,http://www.indeed.com/cmp/Apple,,
215,,Apple,,entry_level,"Orlando, FL",3 days ago,Power Management Design/Silicon Validation Engineer,,,http://www.indeed.com/cmp/Apple,,
216,,Apple,,entry_level,"Santa Clara Valley, CA",13 days ago,iOS / OS X UI Automation Engineer,,,http://www.indeed.com/cmp/Apple,,
217,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Business Analyst - Maps,,,http://www.indeed.com/cmp/Apple,,
218,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,WiSE UI Engineer,,,http://www.indeed.com/cmp/Apple,,
219,,Apple,,entry_level,"Santa Clara Valley, CA",10 days ago,iOS Embedded Bring-Up Engineer,,,http://www.indeed.com/cmp/Apple,,
220,,Apple,,entry_level,"Santa Clara Valley, CA",14 days ago,Camera Silicon Analog Design Engineer,,,http://www.indeed.com/cmp/Apple,,
221,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,"Data Scientist, Internet Services Team",,,http://www.indeed.com/cmp/Apple,,
222,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,WW Readiness Program Manager - WW AOS Store Ops,,,http://www.indeed.com/cmp/Apple,,
223,,Apple,,entry_level,"Santa Clara Valley, CA",14 days ago,"iOS Engineer, Apple News",,,http://www.indeed.com/cmp/Apple,,
224,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Technical Product Manager - Royalties,,,http://www.indeed.com/cmp/Apple,,
225,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Corporate Real Estate & Development Budget Coordinator,,,http://www.indeed.com/cmp/Apple,,
226,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Core OS Integrator,,,http://www.indeed.com/cmp/Apple,,
227,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,3D Perception Algorithm Engineer,,,http://www.indeed.com/cmp/Apple,,
228,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Xcode Quality Engineer,,,http://www.indeed.com/cmp/Apple,,
229,,Apple,,entry_level,"Santa Clara Valley, CA",2 days ago,"Data Scientist (Machine Learning & Natural Language), Siri",,,http://www.indeed.com/cmp/Apple,,
230,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineer - Triage & Tools,,,http://www.indeed.com/cmp/Apple,,
231,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Escalation Engineer,,,http://www.indeed.com/cmp/Apple,,
232,,Apple,,entry_level,"Austin, TX",30+ days ago,AppleCare Channel Support - Retail,,,http://www.indeed.com/cmp/Apple,,
233,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,WiSE Bluetooth Quality Engineer,,,http://www.indeed.com/cmp/Apple,,
234,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Retail Online Finance Analyst,,,http://www.indeed.com/cmp/Apple,,
235,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Performance Analytics Engineer,,,http://www.indeed.com/cmp/Apple,,
236,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,CPU - Implementation Engineer,,,http://www.indeed.com/cmp/Apple,,
237,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,UI Engineer,,,http://www.indeed.com/cmp/Apple,,
238,,Apple,,entry_level,"Honolulu, HI 96815 (Diamond Head-Kapahulu area)",30+ days ago,"Field Coordinator, Maps",,,http://www.indeed.com/cmp/Apple,,
239,,Apple,,entry_level,"Santa Clara Valley, CA",30 days ago,"Siri Advanced Development, iOS Engineer",,,http://www.indeed.com/cmp/Apple,,
240,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,"Big Data DevOps, Location Services",,,http://www.indeed.com/cmp/Apple,,
241,,Apple,,entry_level,"Santa Clara Valley, CA",13 days ago,"Biomedical Studies Engineer, Health Technologies",,,http://www.indeed.com/cmp/Apple,,
242,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Maps OSM Summer Intern,,,http://www.indeed.com/cmp/Apple,,
243,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Quality Engineer - System Stability,,,http://www.indeed.com/cmp/Apple,,
244,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Siri Server Engineer,,,http://www.indeed.com/cmp/Apple,,
245,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Kernel Engineer,,,http://www.indeed.com/cmp/Apple,,
246,,Apple,,entry_level,"Santa Clara Valley, CA",1 day ago,Hardware Architect - Camera Hardware,,,http://www.indeed.com/cmp/Apple,,
247,,Apple,,entry_level,"Austin, TX",20 days ago,User Support Coordinator- (Spanish/Portuguese/English Fluency),,,http://www.indeed.com/cmp/Apple,,
248,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Clang Frontend Compiler Engineer,,,http://www.indeed.com/cmp/Apple,,
249,,Apple,,entry_level,"Mesa, AZ",30+ days ago,Data Center Operations Shift Manager,,,http://www.indeed.com/cmp/Apple,,
250,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Apple Maps Process Auditor,,,http://www.indeed.com/cmp/Apple,,
251,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,HID User Studies Engineer,,,http://www.indeed.com/cmp/Apple,,
252,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineering Intern: Core OS,,,http://www.indeed.com/cmp/Apple,,
253,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Contacts Frameworks Software Engineer,,,http://www.indeed.com/cmp/Apple,,
254,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineering Intern: Frameworks,,,http://www.indeed.com/cmp/Apple,,
255,,Apple,,entry_level,"Santa Clara, CA",30+ days ago,FileMaker Developer Summer Internship,,,http://www.indeed.com/cmp/Apple,,
256,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Compatability Engineer,,,http://www.indeed.com/cmp/Apple,,
257,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,WiSE - Location Services Intern,,,http://www.indeed.com/cmp/Apple,,
258,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Natural Language Processing & Machine Learning Engineer,,,http://www.indeed.com/cmp/Apple,,
259,,Apple,,entry_level,"Santa Clara Valley, CA",22 days ago,User Experience Application Engineer,,,http://www.indeed.com/cmp/Apple,,
260,,Apple,,entry_level,"Sacramento, CA 95823 (Parkway area)",30+ days ago,Help Desk Coordinator,,,http://www.indeed.com/cmp/Apple,,
261,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,GPU HPC programmer,,,http://www.indeed.com/cmp/Apple,,
262,,Apple,,entry_level,"Santa Clara Valley, CA",24 days ago,Sensing System Hardware Engineer,,,http://www.indeed.com/cmp/Apple,,
263,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Web Applications Engineer - App Review,,,http://www.indeed.com/cmp/Apple,,
264,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,WiSE Location Software Engineer in Test,,,http://www.indeed.com/cmp/Apple,,
265,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,WiSE Software Engineer ___ BSP Embedded Software Engineer,,,http://www.indeed.com/cmp/Apple,,
266,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Web Services Engineer - Cloud Services Localization,,,http://www.indeed.com/cmp/Apple,,
267,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Core Audio Software Intern,,,http://www.indeed.com/cmp/Apple,,
268,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Silicon Validation Full Stack Web Developer,,,http://www.indeed.com/cmp/Apple,,
269,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Build Engineer,,,http://www.indeed.com/cmp/Apple,,
270,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Factory Support Engineer for Audio Products,,,http://www.indeed.com/cmp/Apple,,
271,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,iOS Personalization Engineer,,,http://www.indeed.com/cmp/Apple,,
272,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,"Data Scientist, IS&S",,,http://www.indeed.com/cmp/Apple,,
273,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Developer in Test,,,http://www.indeed.com/cmp/Apple,,
274,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineering Intern: UI Applications,,,http://www.indeed.com/cmp/Apple,,
275,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineering Intern: Web Dev,,,http://www.indeed.com/cmp/Apple,,
276,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Core OS Device Driver Engineer,,,http://www.indeed.com/cmp/Apple,,
277,,Apple,,entry_level,"Santa Clara Valley, CA",20 days ago,Digital Design Engineer,,,http://www.indeed.com/cmp/Apple,,
278,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Test Automation Engineer,,,http://www.indeed.com/cmp/Apple,,
279,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Tools Product Analyst,,,http://www.indeed.com/cmp/Apple,,
280,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,GIS Analyst,,,http://www.indeed.com/cmp/Apple,,
281,,Apple,,entry_level,"Santa Clara Valley, CA",24 days ago,Caff__ Macs ___ Holistic Natural Chef,,,http://www.indeed.com/cmp/Apple,,
282,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Image Sensor Analog Design Engineer,,,http://www.indeed.com/cmp/Apple,,
283,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,"NLP Research Scientist, Siri",,,http://www.indeed.com/cmp/Apple,,
284,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Panel Design Engineer,,,http://www.indeed.com/cmp/Apple,,
285,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,"Information Retrieval Lead, Proactive Intelligence",,,http://www.indeed.com/cmp/Apple,,
286,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Worldwide Supply Demand Product Planner,,,http://www.indeed.com/cmp/Apple,,
287,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Battery Lab Technician,,,http://www.indeed.com/cmp/Apple,,
288,,Apple,,entry_level,"Sacramento, CA 95823 (Parkway area)",30+ days ago,Enterprise Server & Education Technical Advisor (Korean Language),,,http://www.indeed.com/cmp/Apple,,
289,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineering Intern: Back-End,,,http://www.indeed.com/cmp/Apple,,
290,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Camera System Engineer,,,http://www.indeed.com/cmp/Apple,,
291,,Apple,,entry_level,"Austin, TX",22 days ago,Payment Specialist (Portuguese Language),,,http://www.indeed.com/cmp/Apple,,
292,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Core Audio Triage Engineer,,,http://www.indeed.com/cmp/Apple,,
293,,Apple,,entry_level,"Austin, TX",30+ days ago,Security Data Analyst - Apple Information Security,,,http://www.indeed.com/cmp/Apple,,
294,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Design Tools Engineer,,,http://www.indeed.com/cmp/Apple,,
295,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Siri Machine Learning Engineer,,,http://www.indeed.com/cmp/Apple,,
296,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Site Reliability__Engineer (SRE),,,http://www.indeed.com/cmp/Apple,,
297,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Software Engineer/Machine Learning Engineer,,,http://www.indeed.com/cmp/Apple,,
298,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,"Data Scientist, Proactive Intelligence",,,http://www.indeed.com/cmp/Apple,,
299,,Apple,,entry_level,"Santa Clara Valley, CA",30+ days ago,Device Driver Engineer: USB,,,http://www.indeed.com/cmp/Apple,,
300,,Apple,,mid_level,"Santa Clara Valley, CA",2 hours ago,Accessibility Policy and Initiatives Manager,,,http://www.indeed.com/cmp/Apple,,
301,,Apple,,mid_level,"Santa Clara Valley, CA",8 days ago,Revenue & Margin Analyst,,,http://www.indeed.com/cmp/Apple,,
302,,Apple,,mid_level,"Santa Clara Valley, CA",18 days ago,Warehouse Operations Planner,,,http://www.indeed.com/cmp/Apple,,
303,,Apple,,mid_level,"Austin, TX",30+ days ago,Revenue Operations Analyst,,,http://www.indeed.com/cmp/Apple,,
304,,Apple,,mid_level,"Austin, TX",8 days ago,Apple Retail for Business Support Specialist,,,http://www.indeed.com/cmp/Apple,,
305,,Apple,,mid_level,"Santa Clara Valley, CA",5 days ago,Corporate Operator,,,http://www.indeed.com/cmp/Apple,,
306,,Apple,,mid_level,"Santa Clara Valley, CA",22 days ago,Engineering Program Manager - Maps China,,,http://www.indeed.com/cmp/Apple,,
307,,Apple,,mid_level,"Santa Clara Valley, CA",2 hours ago,Worldwide Demand Analyst,,,http://www.indeed.com/cmp/Apple,,
308,,Apple,,mid_level,"Seattle, WA",13 days ago,Higher Education Account Executive,,,http://www.indeed.com/cmp/Apple,,
309,,Apple,,mid_level,"Culver City, CA",5 days ago,Training and Support Specialist,,,http://www.indeed.com/cmp/Apple,,
310,,Apple,,mid_level,"Austin, TX",2 hours ago,Program Manager - AppleCare Business Development,,,http://www.indeed.com/cmp/Apple,,
311,,Apple,,mid_level,"Santa Clara Valley, CA",4 days ago,Social Gaming Engineering Manager,,,http://www.indeed.com/cmp/Apple,,
312,,Apple,,mid_level,"Santa Clara Valley, CA",17 days ago,Camera Operator/Stage Technician,,,http://www.indeed.com/cmp/Apple,,
313,,Apple,,mid_level,"Santa Clara Valley, CA",12 days ago,Supplier Quality Engineer ___ Modules & Components,,,http://www.indeed.com/cmp/Apple,,
314,,Apple,,mid_level,"Santa Clara Valley, CA",30+ days ago,Engineering Project Specialist,,,http://www.indeed.com/cmp/Apple,,
315,,Apple,,mid_level,"Santa Clara Valley, CA",24 days ago,Camera Validation Engineer,,,http://www.indeed.com/cmp/Apple,,
316,,Apple,,mid_level,"Santa Clara Valley, CA",13 days ago,Global Trade-in Manager,,,http://www.indeed.com/cmp/Apple,,
317,,Apple,,mid_level,"Santa Clara Valley, CA",22 days ago,Administrative Assistant - Siri,,,http://www.indeed.com/cmp/Apple,,
318,,Apple,,mid_level,"Minneapolis, MN 55435",20 days ago,Apple Solutions Consultant,,,http://www.indeed.com/cmp/Apple,,
319,,Apple,,mid_level,"Santa Clara Valley, CA",5 days ago,Materials Science Engineer,,,http://www.indeed.com/cmp/Apple,,
320,,Apple,,mid_level,"Santa Clara Valley, CA",4 days ago,IS&T Retail Business Systems Analyst,,,http://www.indeed.com/cmp/Apple,,
321,,Apple,,mid_level,"Santa Clara Valley, CA",1 day ago,Engineering Program Manager - Wireless SOC/RF,,,http://www.indeed.com/cmp/Apple,,
322,,Apple,,mid_level,"Santa Clara Valley, CA",6 days ago,Photos Cloud & Storage Manager,,,http://www.indeed.com/cmp/Apple,,
323,,Apple,,mid_level,"Sacramento, CA 95823 (Parkway area)",8 days ago,Service Warehouse Lead,,,http://www.indeed.com/cmp/Apple,,
324,,Apple,,mid_level,"Santa Clara Valley, CA",30+ days ago,FEA Engineer,,,http://www.indeed.com/cmp/Apple,,
325,,Apple,,mid_level,"Santa Clara Valley, CA",2 hours ago,Technology Interface Engineer,,,http://www.indeed.com/cmp/Apple,,
326,,Apple,,mid_level,"Santa Clara Valley, CA",23 days ago,Editor,,,http://www.indeed.com/cmp/Apple,,
327,,Apple,,mid_level,"Reno, NV",30+ days ago,Data Center Maintenance Technician,,,http://www.indeed.com/cmp/Apple,,
328,,Apple,,mid_level,"Santa Clara Valley, CA",13 days ago,Quality Assurance Engineer - iTunes Store,,,http://www.indeed.com/cmp/Apple,,
329,,Apple,,mid_level,"Santa Clara Valley, CA",3 days ago,Mac Platform Bring-up and Development Manager,,,http://www.indeed.com/cmp/Apple,,
330,,Apple,,mid_level,"Santa Clara Valley, CA",6 days ago,Marcom Editor,,,http://www.indeed.com/cmp/Apple,,
331,,Apple,,mid_level,"Santa Clara Valley, CA",8 days ago,Client Engineer,,,http://www.indeed.com/cmp/Apple,,
332,,Apple,,mid_level,"Santa Clara Valley, CA",4 days ago,HR Program Manager,,,http://www.indeed.com/cmp/Apple,,
333,,Apple,,mid_level,"Santa Clara Valley, CA",4 days ago,"Manager, Resource Management",,,http://www.indeed.com/cmp/Apple,,
334,,Apple,,mid_level,"Reno, NV",12 days ago,Data Center Break Fix Technician,,,http://www.indeed.com/cmp/Apple,,
335,,Apple,,mid_level,"Santa Clara Valley, CA",13 days ago,New Product Operations Program Manager | ___ Watch,,,http://www.indeed.com/cmp/Apple,,
336,,Apple,,mid_level,"Santa Clara Valley, CA",14 hours ago,Display Engineer,,,http://www.indeed.com/cmp/Apple,,
337,,Apple,,mid_level,"Santa Clara Valley, CA",5 days ago,Facilities Coordinator,,,http://www.indeed.com/cmp/Apple,,
338,,Apple,,mid_level,"Santa Clara Valley, CA",7 days ago,WW Logistics Finance Analyst,,,http://www.indeed.com/cmp/Apple,,
339,,Apple,,mid_level,"Santa Clara Valley, CA",14 days ago,iPhone Supply Planner,,,http://www.indeed.com/cmp/Apple,,
340,,Apple,,mid_level,"Santa Clara Valley, CA",4 days ago,iPad System EPM,,,http://www.indeed.com/cmp/Apple,,
341,,Apple,,mid_level,"Santa Clara Valley, CA",30+ days ago,"Security Engineer, Apple Pay",,,http://www.indeed.com/cmp/Apple,,
342,,Apple,,mid_level,"Santa Clara Valley, CA",4 days ago,"Signal Integrity Engineer ___ High Speed Serial Interface, SIO",,,http://www.indeed.com/cmp/Apple,,
343,,Apple,,mid_level,"Santa Clara Valley, CA",11 days ago,(AVCN) AV/VC and Internal Streaming - Manager,,,http://www.indeed.com/cmp/Apple,,
344,,Apple,,mid_level,"Culver City, CA",7 days ago,Partner Marketing - Beats by Dr. Dre,,,http://www.indeed.com/cmp/Apple,,
345,,Apple,,mid_level,"Santa Clara Valley, CA",6 days ago,Operations Lifecycle Manager - iPhone,,,http://www.indeed.com/cmp/Apple,,
346,,Apple,,mid_level,"Santa Clara Valley, CA",19 days ago,Global Repair Center NPI Program Manager,,,http://www.indeed.com/cmp/Apple,,
